Fecha(GMT),Fecha(Local),Hora(seg),Latitud,Longitud,Precisión horizontal(m),Altitud(m),Precisión vertical(m),Distancia(m),Velocidad(m/s),Velocidad media(m/s),Rumbo(deg),Rumbo real(deg),Rumbo magnético(deg),Precisión de rumbo(deg),Índice de planeo,Frecuencia cardiaca (bpm)
2024-07-18 18:44:29.99,2024-07-18 20:44:29.99,868.0086500644684,43.373763,-5.830057,5.283638229737223,199.1244101077318,2.430576904779634,4817.554579331754,8.435885991852476,8.341954053244745,294.1119995117188,140.1275634765625,140.4287719726562,10.0,42.98635121029104,0
2024-07-18 18:44:57.98,2024-07-18 20:44:57.98,896.0098630189896,43.374698,-5.829718,5.112219863733424,205.0144874127582,2.773038964320237,4990.809196904796,4.714433857068373,3.485189928914613,345.2058715820312,140.1275634765625,140.4287719726562,10.0,19.49023451640391,0
2024-07-18 18:45:42.98,2024-07-18 20:45:42.98,941.0093640089036,43.375488,-5.830547,16.50874319869674,202.6884915167466,2.852275480960929,5113.617359593452,5.109512088748111,6.045065902076256,321.7759399414062,140.1275634765625,140.4287719726562,10.0,-30.51479834457235,0
2024-07-18 18:46:00.98,2024-07-18 20:46:00.98,959.0042140483856,43.375836,-5.831714,4.896382579173032,194.0268001630902,3.138466930072656,5226.66058549044,5.160217386253258,5.279530134957317,295.1990051269531,140.1275634765625,140.4287719726562,10.0,-13.23085819004205,0
2024-07-18 18:46:25.98,2024-07-18 20:46:25.98,984.0039660930634,43.374902,-5.83192,5.21655387303237,200.0340875275433,2.57140092605953,5418.787784385137,8.226168134198803,8.388132640130825,150.9874420166016,140.1275634765625,140.4287719726562,10.0,17.57539206835206,0
2024-07-18 18:46:39.98,2024-07-18 20:46:39.98,998.0086530447006,43.374072,-5.831206,9.691130321310109,197.6640308853239,1.21015233042231,5539.485564417596,6.330131499957935,6.51083893536058,164.52587890625,140.1275634765625,140.4287719726562,10.0,595.5316947846027,0
2024-07-18 18:46:59.98,2024-07-18 20:46:59.98,1018.004643082619,43.373215,-5.831696,5.436352797681739,193.291103541851,2.066544287434162,5645.764724790739,5.821038600065389,5.706009374153624,215.2316257419176,140.1275634765625,140.4287719726562,10.0,-25.15977414966466,0
2024-07-18 18:47:33.98,2024-07-18 20:47:33.98,1052.009658098221,43.372237,-5.832093,5.168744694230991,191.2335900804028,2.666198664512419,5766.077672704816,5.115532079678924,4.046323087252013,243.5155334472656,198.9922637939453,199.2934722900391,10.0,-112.6193047481271,0
2024-07-18 18:47:51.98,2024-07-18 20:47:51.98,1070.006018996239,43.371313,-5.832499,5.282045127879845,188.8267639623955,2.434037037481071,5879.112487595104,2.494151546319278,5.554412864042627,200.1786346435547,198.9922637939453,199.2934722900391,10.0,-43.47205197845063,0
2024-07-18 18:48:26.98,2024-07-18 20:48:26.98,1105.005029082298,43.370384,-5.832974,5.104461926769114,187.2870852872729,2.787293574590481,5992.63470949351,2.834183308615714,4.270369884705801,195.1466069175498,198.9922637939453,199.2934722900391,10.0,-46.96281900770939,0
2024-07-18 18:48:56.98,2024-07-18 20:48:56.98,1135.003411054611,43.369715,-5.833893,10.86746686723664,186.198224647902,1.665909061206756,6109.055247577459,6.033107295487798,7.248779123540661,268.81689453125,198.9922637939453,199.2934722900391,10.0,177.5445266584472,0
2024-07-18 18:49:08.98,2024-07-18 20:49:08.98,1147.007230043411,43.369672,-5.835176,5.38843541483583,188.0612430749461,2.188447123631697,6213.38982317831,8.234585752805293,8.963801892870183,256.5103454589844,198.9922637939453,199.2934722900391,10.0,72.53671380967275,0
