start;end;start_time;end_time;start_speed;end_speed;L/h;L/km;NOx;CO;HC;PM;CO2
(43.363459, -5.846926, 221.3649143073708);(43.363257, -5.847062, 222.6561918305233);1749.000795006752;1754.997117996216;3.575822307046005;5.032205036603606;7.127303471134519;0.4747942704324109;0.007875230378599253;0.029532113919747197;0.0025594498730447572;0.0001968807594649813;209.03758455706568
(43.363257, -5.847062, 222.6561918305233);(43.362911, -5.847185, 224.7454068437219);1754.997117996216;1760.998605012894;5.032205036603606;5.877683680726942;10.112404024934737;0.4245059130711585;0.011173582225082211;0.04190093334405828;0.0036314142231517184;0.00027933955562705525;186.7363217471765
(43.362911, -5.847185, 224.7454068437219);(43.362821, -5.847587, 225.5892891408876);1760.998605012894;1765.998714089394;5.877683680726942;6.184844556564695;5.6242241664048285;0.22917639885349228;0.006214420529546076;0.023304076985797787;0.002019686672102475;0.0001553605132386519;121.0024988888259
(43.362821, -5.847587, 225.5892891408876);(43.362663, -5.847977, 225.4092950336635);1765.998714089394;1773.000481009483;6.184844556564695;5.178858641786229;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.362663, -5.847977, 225.4092950336635);(43.362514, -5.848228, 225.9302707761526);1773.000481009483;1776.997904062271;5.178858641786229;4.864756698825016;2.9012694774007484;0.12282144074135655;0.003205723681819346;0.012021463806822546;0.0010418601965912872;8.014309204548363e-05;81.11440777604264
(43.362514, -5.848228, 225.9302707761526);(43.362306, -5.848538, 226.6264486452565);1776.997904062271;1785.00035405159;4.864756698825016;3.138712078690007;0.7372834282271837;0.0480071292753659;0.000814652676868308;0.0030549475382561546;0.00026476211998220005;2.0366316921707696e-05;15.837502446891284
(43.362306, -5.848538, 226.6264486452565);(43.362414, -5.848838, 226.4438818069175);1785.00035405159;1790.000105023384;3.138712078690007;6.663900788107858;8.098182450497456;0.4147533150655543;0.008947991719994103;0.033554968949977886;0.0029080973089980833;0.00022369979299985255;219.00065782279313
(43.362414, -5.848838, 226.4438818069175);(43.362604, -5.84909, 226.6774514988065);1790.000105023384;1793.999821066856;6.663900788107858;6.863340024544902;3.4864473316040265;0.13186842353322795;0.0038523090886242034;0.014446159082340763;0.001252000453802866;9.630772721560507e-05;87.0393383790154
(43.362604, -5.84909, 226.6774514988065);(43.362827, -5.849403, 226.6688586762175);1793.999821066856;1800.999604105949;6.863340024544902;2.650458752140571;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.362827, -5.849403, 226.6688586762175);(43.363027, -5.849708, 226.5823750728741);1800.999604105949;1836.996089100838;2.650458752140571;4.056222917691262;0.2119253757762169;0.06374812293179902;0.0002341644584194002;0.0008781167190727506;7.610344898630507e-05;5.854111460485004e-06;4.675318841932623
(43.363027, -5.849708, 226.5823750728741);(43.3632, -5.849952, 226.5599283091724);1836.996089100838;1841.994891047478;4.056222917691262;5.526706754755057;4.320139434130507;0.21751116235469128;0.004773487399440499;0.01790057774790187;0.0015513834048181622;0.00011933718498601247;114.87341862030723
(43.3632, -5.849952, 226.5599283091724);(43.363302, -5.850259, 226.9375431565568);1841.994891047478;1845.995800018311;5.526706754755057;7.09638433555456;8.722905814906914;0.35453366757020227;0.009638272474495911;0.03614352177935967;0.0031324385542111713;0.00024095681186239777;233.93905965084997
